distance_km,Delivery_person_Age,Delivery_person_Ratings,Vehicle_condition,multiple_deliveries,Road_traffic_density,Weather_conditions,Festival,Time_taken_min,late
9.08,31.0,4.2,0,1.0,Low,Windy,No,34,1
7.72,39.0,4.4,1,0.0,Jam,Fog,No,36,1
17.08,31.0,5.0,1,3.0,Jam,Cloudy,No,48,1
10.43,30.0,4.6,0,2.0,Medium,Cloudy,No,47,1
4.47,32.0,4.9,2,0.0,Jam,Windy,No,33,1
12.48,26.0,4.6,0,1.0,Medium,Cloudy,No,39,1
9.22,39.0,4.6,2,1.0,Jam,Stormy,No,31,1
19.98,24.0,5.0,2,0.0,Low,Windy,No,10,0
12.29,36.0,4.6,0,2.0,Jam,Fog,No,49,1
9.32,38.0,4.9,1,1.0,Low,Cloudy,No,17,0
9.22,31.0,4.8,0,0.0,Low,Sunny,No,27,0
19.63,34.0,4.2,0,2.0,Medium,Windy,No,41,1
12.1,24.0,4.5,1,1.0,Medium,Stormy,No,20,0
4.59,20.0,4.7,1,1.0,Jam,Fog,No,24,0
9.31,36.0,4.0,1,1.0,Medium,Sandstorms,No,34,1
10.49,30.0,4.5,1,2.0,Jam,Sandstorms,No,35,1
12.42,23.0,4.8,1,1.0,Medium,Stormy,No,25,0
4.72,36.0,4.8,2,1.0,Medium,Sandstorms,No,31,1
6.29,39.0,5.0,2,1.0,High,Stormy,No,27,0
17.08,21.0,4.7,2,1.0,Jam,Sunny,No,12,0
19.88,31.0,4.8,0,1.0,Medium,Sandstorms,No,40,1
3.07,39.0,4.7,2,1.0,Low,Windy,No,27,0
6.06,32.0,4.5,1,0.0,High,Sunny,No,16,0
19.34,23.0,4.8,0,1.0,Low,Cloudy,No,23,0
6.29,26.0,4.7,0,1.0,Medium,Fog,No,24,0
6.04,34.0,4.7,1,0.0,Medium,Sunny,No,16,0
5.99,37.0,4.7,2,0.0,High,Sandstorms,No,25,0
13.97,28.0,3.4,1,1.0,Low,Sunny,No,31,1
16.64,34.0,4.7,0,0.0,Medium,Sunny,No,25,0
3.06,39.0,5.0,0,1.0,High,Windy,No,37,1
9.19,39.0,4.6,1,0.0,Medium,Fog,No,17,0
12.24,37.0,4.4,2,1.0,Medium,Windy,No,35,1
6.21,38.0,4.2,1,1.0,High,Windy,No,34,1
10.64,21.0,4.9,0,0.0,Low,Windy,No,19,0
13.97,39.0,4.6,0,1.0,Jam,Cloudy,No,45,1
13.58,36.0,4.7,1,1.0,Low,Cloudy,No,29,0
9.32,22.0,4.7,0,0.0,Medium,Windy,No,14,0
3.0,21.0,4.8,2,1.0,Low,Cloudy,No,15,0
13.58,36.0,4.4,2,1.0,Medium,Fog,No,41,1
4.66,22.0,4.7,0,0.0,Jam,Fog,No,27,0
16.66,28.0,4.7,0,1.0,Low,Sunny,No,27,0
1.53,38.0,4.2,0,0.0,Low,Windy,No,22,0
19.91,35.0,5.0,1,0.0,Jam,Windy,No,27,0
19.89,31.0,4.0,0,1.0,Medium,Stormy,No,46,1
20.18,27.0,4.6,1,1.0,Medium,Sunny,No,14,0
11.9,25.0,4.7,2,1.0,Jam,Sandstorms,No,17,0
9.22,37.0,4.2,0,0.0,Low,Stormy,No,32,1
10.88,31.0,3.7,2,1.0,Jam,Sandstorms,No,44,1
19.66,37.0,5.0,0,1.0,Low,Fog,No,39,1
1.49,28.0,4.7,2,1.0,Low,Stormy,No,12,0
12.07,24.0,4.6,0,3.0,Jam,Fog,No,49,1
6.12,35.0,5.0,2,0.0,High,Sandstorms,No,32,1
16.11,39.0,4.1,0,0.0,Medium,Stormy,No,37,1
12.29,33.0,4.0,2,0.0,Jam,Fog,No,49,1
12.29,29.0,4.9,0,1.0,Jam,Cloudy,No,38,1
3.11,29.0,4.6,1,1.0,Low,Stormy,No,17,0
8.81,39.0,4.6,2,0.0,Jam,Cloudy,No,30,0
1.54,30.0,4.6,1,1.0,Low,Stormy,No,26,0
19.91,34.0,4.4,0,1.0,Jam,Windy,No,46,1
9.19,29.0,4.1,0,3.0,Jam,Sunny,No,51,1
4.67,31.0,4.8,0,0.0,Medium,Fog,No,26,0
1.53,33.0,4.9,1,1.0,Low,Windy,No,25,0
2.94,21.0,4.0,0,1.0,Low,Windy,No,26,0
20.18,26.0,4.5,2,1.0,Medium,Sandstorms,No,21,0
19.37,23.0,4.5,2,1.0,Jam,Windy,No,17,0
14.02,31.0,4.1,1,1.0,Jam,Windy,No,37,1
5.96,26.0,5.0,0,1.0,Medium,Sunny,No,19,0
16.38,39.0,4.4,1,1.0,Jam,Stormy,No,39,1
1.54,23.0,4.7,0,1.0,Low,Cloudy,No,23,0
1.55,32.0,4.8,0,1.0,Low,Fog,No,24,0
12.44,21.0,4.9,2,0.0,Jam,Sandstorms,No,15,0
6.29,29.0,4.9,2,1.0,Medium,Cloudy,No,17,0
9.19,24.0,4.7,1,1.0,Medium,Sandstorms,No,21,0
7.86,33.0,4.7,2,0.0,Jam,Sunny,No,24,0
17.14,28.0,4.9,1,1.0,Medium,Windy,No,20,0
3.12,38.0,4.6,1,1.0,Low,Fog,No,18,0
13.99,24.0,4.1,2,2.0,Jam,Fog,No,37,1
1.53,29.0,4.5,1,0.0,Low,Sandstorms,No,12,0
7.55,35.0,4.9,0,1.0,Medium,Stormy,No,30,0
2.98,20.0,4.7,0,0.0,Low,Sunny,No,17,0
12.42,33.0,4.8,0,1.0,Jam,Fog,Yes,43,1
7.77,38.0,4.9,0,1.0,Jam,Sunny,No,29,0
10.64,33.0,4.9,2,0.0,Jam,Sunny,No,24,0
4.54,28.0,4.5,0,1.0,Medium,Windy,No,20,0
1.57,32.0,4.9,1,0.0,Low,Fog,No,16,0
6.06,35.0,4.4,1,0.0,High,Stormy,No,34,1
4.66,27.0,4.9,2,0.0,Medium,Sandstorms,No,25,0
4.67,31.0,4.6,0,1.0,Jam,Stormy,No,36,1
6.13,27.0,4.7,0,1.0,High,Cloudy,No,29,0
9.31,37.0,4.9,1,1.0,Medium,Sunny,No,17,0
20.18,29.0,4.7,1,1.0,Low,Cloudy,No,27,0
19.62,25.0,4.8,0,0.0,Low,Cloudy,No,21,0
3.11,21.0,4.1,0,1.0,Low,Sandstorms,No,15,0
4.66,39.0,4.3,0,1.0,Jam,Windy,No,35,1
7.77,32.0,4.2,0,2.0,Low,Sandstorms,No,34,1
13.97,22.0,4.6,1,1.0,Jam,Windy,No,23,0
4.6,39.0,4.7,2,1.0,Jam,Stormy,No,32,1
9.22,33.0,4.9,1,1.0,Low,Sandstorms,No,24,0
4.49,28.0,4.9,2,1.0,Medium,Sunny,No,18,0
8.81,38.0,4.4,0,1.0,Jam,Sandstorms,No,36,1
9.18,34.0,4.7,1,1.0,Jam,Stormy,No,28,0
6.21,25.0,4.3,0,1.0,High,Sandstorms,No,34,1
16.98,21.0,4.5,1,1.0,Low,Stormy,No,13,0
1.55,22.0,4.6,2,1.0,Low,Fog,No,10,0
13.83,32.0,4.5,0,0.0,Jam,Fog,No,46,1
10.91,31.0,4.3,0,1.0,Low,Cloudy,No,42,1
6.12,28.0,4.9,0,1.0,High,Fog,No,27,0
1.55,30.0,5.0,2,0.0,High,Cloudy,No,30,0
2.98,24.0,4.3,0,1.0,High,Sunny,No,44,1
7.68,27.0,4.9,1,1.0,Jam,Fog,No,23,0
16.38,28.0,4.6,1,1.0,Jam,Cloudy,No,31,1
9.12,26.0,4.7,2,1.0,Jam,Fog,No,33,1
4.49,37.0,4.4,0,0.0,Jam,Windy,No,40,1
3.11,33.0,4.5,0,1.0,Low,Sandstorms,No,30,0
11.75,28.0,4.8,1,2.0,Jam,Fog,Yes,39,1
20.25,34.0,4.4,2,1.0,Jam,Stormy,No,33,1
12.1,20.0,4.9,1,0.0,Low,Windy,No,13,0
13.97,27.0,4.8,1,0.0,Jam,Sunny,No,20,0
16.6,33.0,4.6,0,1.0,Jam,Stormy,No,38,1
6.22,25.0,4.6,0,1.0,Medium,Stormy,No,29,0
13.63,24.0,5.0,1,1.0,Low,Fog,No,24,0
13.58,28.0,4.9,2,0.0,Medium,Windy,No,29,0
4.47,29.0,4.8,2,0.0,Medium,Sunny,No,17,0
3.11,37.0,4.9,0,1.0,High,Fog,No,26,0
10.81,27.0,5.0,2,1.0,Low,Stormy,No,18,0
9.06,20.0,5.0,1,1.0,Jam,Fog,No,29,0
1.56,39.0,4.6,1,0.0,High,Stormy,No,26,0
19.34,27.0,4.6,2,0.0,Medium,Cloudy,No,29,0
5.96,26.0,4.9,1,1.0,High,Windy,No,18,0
10.64,20.0,4.8,1,0.0,Jam,Cloudy,No,41,1
13.43,29.0,4.8,2,0.0,Jam,Sunny,No,19,0
6.22,32.0,4.8,2,1.0,High,Sunny,No,18,0
16.85,38.0,4.6,0,1.0,Low,Stormy,No,29,0
7.57,29.0,4.4,0,0.0,Low,Sandstorms,No,28,0
13.61,27.0,4.9,2,0.0,Low,Stormy,No,15,0
12.1,30.0,4.9,1,0.0,Jam,Cloudy,No,49,1
13.77,25.0,4.7,2,0.0,Jam,Sunny,No,10,0
4.53,25.0,4.5,0,0.0,Jam,Windy,No,30,0
6.23,35.0,4.3,1,1.0,High,Fog,No,31,1
1.55,28.0,4.8,1,1.0,Low,Fog,No,12,0
12.58,33.0,4.8,0,3.0,Jam,Fog,No,46,1
9.19,31.0,4.3,0,1.0,Medium,Windy,No,35,1
3.03,36.0,4.9,0,0.0,High,Stormy,No,30,0
4.66,27.0,5.0,1,0.0,Medium,Sandstorms,No,24,0
7.79,20.0,4.8,2,0.0,Jam,Fog,No,28,0
19.84,30.0,4.5,2,0.0,Low,Windy,No,21,0
10.88,34.0,4.7,1,1.0,Low,Stormy,No,19,0
10.76,22.0,4.8,1,1.0,Low,Sandstorms,No,12,0
3.12,33.0,4.9,0,1.0,High,Cloudy,No,27,0
6.21,24.0,4.5,1,1.0,High,Sunny,No,19,0
13.63,23.0,4.8,1,0.0,Medium,Cloudy,No,32,1
1.55,23.0,4.9,1,1.0,Low,Sandstorms,No,12,0
1.51,37.0,4.7,2,1.0,Low,Stormy,No,23,0
9.19,20.0,4.7,2,1.0,Low,Stormy,No,14,0
12.42,22.0,4.5,2,0.0,Low,Fog,No,20,0
12.24,21.0,4.9,2,1.0,Jam,Sandstorms,No,16,0
12.1,30.0,4.4,2,1.0,Jam,Fog,No,47,1
11.01,34.0,4.6,2,1.0,Jam,Windy,No,25,0
7.86,36.0,4.1,2,1.0,Jam,Sandstorms,No,31,1
4.72,27.0,4.5,0,0.0,Medium,Windy,No,12,0
16.38,24.0,4.9,2,1.0,Jam,Stormy,No,29,0
7.86,25.0,5.0,0,1.0,Jam,Fog,No,26,0
7.76,25.0,4.9,1,1.0,Jam,Fog,No,25,0
9.33,33.0,4.9,2,1.0,Low,Windy,No,23,0
1.49,32.0,4.6,2,1.0,Low,Sandstorms,No,20,0
1.57,33.0,4.9,2,1.0,High,Fog,No,26,0
19.98,26.0,4.7,2,0.0,Jam,Sunny,No,12,0
19.92,36.0,4.9,0,2.0,Jam,Fog,No,49,1
6.08,21.0,4.8,0,0.0,High,Fog,No,29,0
9.07,36.0,4.8,0,0.0,Jam,Fog,No,28,0
9.07,30.0,4.6,1,0.0,Medium,Cloudy,No,18,0
3.12,37.0,4.6,2,1.0,Low,Windy,No,24,0
12.42,20.0,4.9,2,0.0,Jam,Stormy,No,20,0
17.3,31.0,4.8,2,1.0,Medium,Stormy,No,22,0
1.49,35.0,4.7,0,2.0,High,Stormy,No,39,1
13.99,24.0,4.5,0,1.0,Jam,Sunny,No,28,0
12.29,29.0,4.1,1,1.0,Jam,Fog,No,33,1
12.12,29.0,4.6,2,1.0,Low,Cloudy,No,20,0
19.66,29.0,4.6,0,1.0,Low,Sunny,No,28,0
9.09,21.0,4.9,1,0.0,Low,Sandstorms,No,13,0
3.06,39.0,5.0,2,1.0,Low,Stormy,No,28,0
1.49,36.0,4.9,0,2.0,High,Windy,No,41,1
5.96,23.0,4.7,0,0.0,High,Windy,No,15,0
19.69,27.0,4.6,2,0.0,Low,Stormy,No,17,0
13.79,37.0,4.9,2,0.0,Jam,Windy,No,28,0
13.83,20.0,4.5,0,0.0,Jam,Stormy,No,27,0
10.91,33.0,3.8,1,1.0,Low,Cloudy,No,33,1
4.61,35.0,4.7,0,0.0,Medium,Windy,No,27,0
6.13,37.0,4.6,0,1.0,Medium,Stormy,No,31,1
20.18,39.0,4.7,2,1.0,Medium,Sunny,No,29,0
12.1,25.0,4.3,1,1.0,Jam,Cloudy,No,38,1
10.88,28.0,4.8,2,0.0,Medium,Fog,No,36,1
17.14,23.0,4.7,0,1.0,Jam,Cloudy,No,40,1
20.25,37.0,4.6,0,0.0,Jam,Cloudy,No,53,1
16.82,21.0,4.6,0,0.0,Low,Cloudy,No,22,0
17.07,24.0,4.8,1,0.0,Jam,Cloudy,No,34,1
3.07,37.0,4.9,0,1.0,Low,Cloudy,No,23,0
17.14,35.0,4.3,0,1.0,Jam,Windy,Yes,51,1
4.53,32.0,4.0,1,1.0,Jam,Stormy,No,31,1
1.55,28.0,4.6,1,1.0,Low,Stormy,No,17,0
7.56,20.0,4.8,1,0.0,Jam,Sunny,No,10,0
7.68,27.0,4.9,1,0.0,Medium,Fog,No,18,0
7.57,34.0,5.0,2,1.0,Jam,Sunny,No,23,0
6.21,28.0,4.7,1,0.0,High,Stormy,No,11,0
4.59,26.0,4.6,2,0.0,Jam,Stormy,No,29,0
6.12,39.0,4.9,0,0.0,High,Windy,No,38,1
3.15,34.0,4.0,0,1.0,Low,Stormy,No,32,1
9.05,22.0,4.7,1,1.0,Medium,Cloudy,No,19,0
12.42,23.0,5.0,1,1.0,Low,Fog,No,29,0
12.16,21.0,4.3,0,1.0,Jam,Sunny,No,33,1
14.04,22.0,4.7,2,0.0,Jam,Stormy,No,21,0
1.54,23.0,4.9,2,0.0,Low,Stormy,No,19,0
3.04,32.0,4.7,1,1.0,Low,Stormy,No,21,0
1.53,35.0,4.3,0,1.0,Low,Stormy,No,34,1
7.66,24.0,4.3,0,0.0,Low,Windy,No,15,0
6.04,35.0,4.8,2,1.0,Medium,Sandstorms,No,26,0
12.24,36.0,4.6,1,1.0,Medium,Sandstorms,No,30,0
12.58,22.0,4.8,1,1.0,Medium,Windy,No,26,0
4.66,32.0,4.5,0,1.0,Low,Stormy,No,27,0
10.91,33.0,4.3,2,0.0,Jam,Fog,No,45,1
17.07,22.0,4.7,1,1.0,Jam,Stormy,No,16,0
16.72,36.0,4.8,1,1.0,Medium,Fog,No,35,1
19.36,32.0,4.7,1,0.0,Jam,Stormy,No,26,0
6.21,35.0,4.6,1,1.0,Medium,Sunny,No,18,0
14.15,31.0,3.6,1,1.0,Medium,Stormy,No,31,1
10.59,20.0,5.0,1,1.0,Medium,Stormy,No,17,0
6.23,24.0,4.9,1,0.0,High,Sunny,No,11,0
1.55,36.0,4.7,0,2.0,High,Windy,No,37,1
1.56,39.0,4.5,0,0.0,Low,Cloudy,No,24,0
9.08,25.0,4.3,0,1.0,Low,Windy,No,22,0
12.11,32.0,5.0,0,1.0,Medium,Windy,Yes,41,1
6.29,28.0,4.9,1,1.0,High,Windy,No,20,0
16.63,25.0,4.6,1,0.0,Jam,Sandstorms,No,25,0
9.31,31.0,5.0,0,0.0,Jam,Fog,No,28,0
10.87,27.0,4.6,2,1.0,Low,Stormy,No,14,0
9.19,27.0,4.7,1,0.0,Medium,Fog,No,13,0
1.51,30.0,4.5,1,0.0,Low,Sandstorms,No,21,0
6.24,33.0,5.0,0,0.0,Medium,Cloudy,No,25,0
7.79,22.0,4.7,0,1.0,Jam,Stormy,No,25,0
7.76,38.0,4.5,1,1.0,Low,Fog,No,19,0
7.65,34.0,4.8,0,2.0,Jam,Windy,No,42,1
7.77,39.0,4.6,1,1.0,Low,Fog,No,18,0
1.54,27.0,4.7,0,1.0,Low,Sunny,No,11,0
16.41,29.0,4.8,1,1.0,Low,Fog,No,25,0
7.66,21.0,5.0,2,0.0,Jam,Windy,No,20,0
4.66,27.0,4.6,0,1.0,Jam,Stormy,No,38,1
3.11,20.0,4.4,0,1.0,Low,Windy,No,24,0
10.88,37.0,4.4,0,0.0,Medium,Windy,No,35,1
10.59,24.0,4.5,2,1.0,Jam,Windy,No,15,0
20.85,39.0,4.7,2,1.0,Medium,Cloudy,No,33,1
17.08,30.0,3.5,2,0.0,Jam,Windy,No,38,1
9.22,27.0,4.9,2,1.0,Jam,Stormy,No,16,0
7.77,20.0,5.0,0,0.0,Low,Sunny,No,16,0
3.06,28.0,4.6,0,0.0,Low,Fog,No,18,0
7.86,25.0,4.5,0,1.0,Jam,Windy,No,25,0
17.08,37.0,4.9,2,1.0,Low,Fog,No,26,0
5.96,36.0,4.7,2,1.0,High,Fog,No,28,0
4.66,28.0,4.7,1,1.0,Medium,Windy,No,29,0
12.24,32.0,4.9,2,1.0,Low,Stormy,No,29,0
4.47,36.0,4.6,1,1.0,Jam,Sunny,No,18,0
6.06,20.0,4.7,2,1.0,Medium,Sunny,No,17,0
3.06,35.0,4.6,2,0.0,Low,Fog,No,18,0
3.03,39.0,5.0,2,0.0,High,Sandstorms,No,32,1
14.15,34.0,4.2,0,1.0,Medium,Windy,No,41,1
4.59,37.0,4.8,1,1.0,Medium,Cloudy,No,19,0
4.72,20.0,4.5,2,1.0,Jam,Stormy,No,18,0
12.58,20.0,4.9,0,0.0,Jam,Sandstorms,No,36,1
3.06,25.0,4.8,2,1.0,High,Sandstorms,No,20,0
11.92,37.0,4.7,2,0.0,Jam,Sunny,No,20,0
16.9,34.0,4.3,0,1.0,Medium,Windy,No,33,1
12.26,22.0,4.8,0,1.0,Medium,Sunny,No,28,0
13.41,31.0,4.2,2,2.0,Low,Cloudy,No,39,1
1.51,21.0,4.6,2,1.0,Low,Fog,No,11,0
6.23,39.0,4.6,1,0.0,Medium,Stormy,No,30,0
9.44,36.0,4.4,1,0.0,Jam,Fog,No,33,1
20.44,24.0,4.3,1,2.0,Jam,Cloudy,Yes,40,1
9.35,22.0,4.6,2,1.0,Jam,Sunny,No,17,0
12.26,28.0,4.8,0,1.0,Medium,Fog,Yes,43,1
10.43,31.0,4.9,1,1.0,Jam,Cloudy,No,42,1
8.94,24.0,4.8,1,0.0,Medium,Cloudy,No,12,0
1.56,31.0,4.6,0,0.0,Low,Cloudy,No,26,0
9.12,34.0,4.9,0,2.0,Jam,Sandstorms,No,42,1
9.07,37.0,4.9,0,1.0,Medium,Cloudy,No,29,0
3.06,36.0,4.8,2,0.0,Low,Windy,No,29,0
7.86,27.0,4.7,1,0.0,Medium,Stormy,No,23,0
7.76,20.0,4.6,0,1.0,Medium,Stormy,No,17,0
13.18,29.0,4.8,0,1.0,Low,Stormy,No,20,0
9.33,30.0,4.7,2,1.0,Medium,Fog,No,19,0
17.08,36.0,5.0,2,1.0,Low,Stormy,No,25,0
13.79,35.0,4.9,1,1.0,Medium,Sunny,No,24,0
3.03,23.0,4.9,0,1.0,Low,Fog,No,21,0
9.09,29.0,4.9,2,1.0,Low,Sunny,No,18,0
6.04,24.0,4.6,1,1.0,High,Stormy,No,26,0
6.08,39.0,5.0,1,1.0,High,Windy,No,33,1
10.87,31.0,5.0,0,0.0,Low,Windy,No,28,0
1.49,36.0,4.8,1,0.0,Low,Cloudy,No,18,0
17.14,21.0,4.8,2,1.0,Jam,Sunny,No,24,0
11.01,28.0,4.7,0,0.0,Low,Sandstorms,No,19,0
10.43,31.0,4.3,1,1.0,Jam,Fog,No,42,1
19.98,39.0,4.6,2,1.0,Medium,Sandstorms,No,27,0
12.42,32.0,5.0,0,1.0,Jam,Windy,Yes,47,1
7.44,37.0,4.7,2,1.0,Jam,Windy,No,29,0
7.66,32.0,4.9,2,1.0,Low,Stormy,No,27,0
1.51,37.0,4.9,1,1.0,Low,Windy,No,26,0
20.18,29.0,4.4,2,1.0,Jam,Cloudy,No,36,1
3.1,33.0,4.9,2,1.0,High,Sandstorms,No,25,0
5.87,26.0,4.8,2,1.0,High,Windy,No,22,0
6.29,29.0,4.3,0,1.0,High,Sandstorms,No,35,1
4.53,21.0,4.9,1,1.0,Low,Sunny,No,23,0
6.23,35.0,4.9,0,0.0,High,Cloudy,No,30,0
13.62,32.0,4.8,1,1.0,Jam,Sunny,No,26,0
6.29,31.0,4.9,0,1.0,High,Fog,No,27,0
4.53,21.0,4.8,2,1.0,Low,Sunny,No,24,0
13.97,34.0,4.6,2,0.0,Jam,Sunny,No,28,0
3.06,33.0,4.2,2,1.0,High,Stormy,No,33,1
7.77,36.0,4.9,1,0.0,Jam,Sunny,No,24,0
19.76,34.0,5.0,0,1.0,Jam,Fog,No,48,1
10.43,37.0,3.5,2,2.0,Jam,Stormy,No,40,1
12.26,24.0,4.8,0,0.0,Jam,Sunny,No,26,0
20.83,25.0,4.5,1,1.0,Jam,Sunny,No,16,0
3.11,33.0,4.6,2,0.0,Low,Sandstorms,No,23,0
1.55,35.0,4.8,1,1.0,Low,Sunny,No,17,0
7.86,32.0,4.6,0,1.0,Jam,Sandstorms,Yes,47,1
1.53,27.0,4.5,1,0.0,Low,Cloudy,No,14,0
1.51,30.0,4.8,2,1.0,Low,Windy,No,26,0
11.92,27.0,5.0,2,1.0,Jam,Sandstorms,No,28,0
19.66,31.0,5.0,2,1.0,Medium,Sunny,No,18,0
6.13,39.0,4.6,0,0.0,Medium,Stormy,No,33,1
4.66,28.0,4.9,2,0.0,Jam,Cloudy,No,33,1
4.6,34.0,4.9,2,0.0,Medium,Sandstorms,No,25,0
1.52,24.0,4.3,0,1.0,Low,Windy,No,26,0
13.68,29.0,4.8,0,1.0,Low,Fog,No,20,0
1.47,23.0,4.7,1,0.0,High,Cloudy,No,33,1
1.57,37.0,4.8,2,0.0,Low,Fog,No,15,0
9.06,23.0,4.7,2,1.0,Low,Sunny,No,22,0
20.25,35.0,4.4,0,1.0,Medium,Sandstorms,No,43,1
3.07,33.0,4.1,0,0.0,Low,Windy,No,23,0
9.22,30.0,4.9,1,1.0,Low,Sunny,No,19,0
4.66,37.0,4.6,2,1.0,Medium,Sunny,No,15,0
7.46,37.0,4.7,0,1.0,Medium,Stormy,No,28,0
12.07,28.0,4.2,0,2.0,Jam,Stormy,No,33,1
20.86,31.0,4.1,1,1.0,Jam,Fog,No,43,1
19.76,39.0,4.6,1,1.0,Medium,Windy,No,22,0
13.97,39.0,4.7,0,1.0,Jam,Sunny,No,27,0
12.26,29.0,4.6,2,1.0,Jam,Sunny,No,11,0
6.04,26.0,4.8,2,1.0,High,Fog,No,30,0
10.64,38.0,4.1,0,0.0,Medium,Sandstorms,No,36,1
6.21,26.0,3.8,0,0.0,High,Sunny,No,41,1
13.74,32.0,4.2,2,2.0,Jam,Fog,No,49,1
1.51,25.0,5.0,1,0.0,Low,Windy,No,16,0
1.57,36.0,4.7,0,0.0,Low,Sunny,No,25,0
4.48,26.0,4.7,1,1.0,Low,Stormy,No,19,0
10.71,24.0,4.5,0,2.0,Medium,Fog,No,43,1
19.92,21.0,4.8,2,1.0,Low,Windy,No,17,0
3.11,22.0,4.2,0,0.0,Low,Stormy,No,28,0
6.22,33.0,4.9,2,1.0,High,Stormy,No,27,0
1.51,35.0,4.5,0,1.0,Low,Fog,No,29,0
6.12,20.0,4.9,2,1.0,High,Windy,No,24,0
17.14,31.0,4.2,1,1.0,Medium,Windy,No,38,1
10.43,25.0,4.7,1,1.0,Medium,Sunny,No,11,0
7.45,37.0,4.4,1,0.0,Medium,Stormy,No,32,1
4.72,30.0,4.4,0,1.0,Low,Windy,No,23,0
3.04,30.0,4.5,2,0.0,Low,Stormy,No,23,0
20.56,26.0,4.9,1,0.0,Jam,Stormy,No,15,0
6.21,38.0,4.9,0,1.0,High,Windy,No,35,1
4.54,32.0,4.6,2,1.0,Jam,Sandstorms,No,25,0
13.76,29.0,2.9,1,0.0,Low,Sunny,No,38,1
12.35,30.0,4.8,1,1.0,Jam,Stormy,No,26,0
12.16,34.0,3.7,1,1.0,Medium,Sandstorms,No,38,1
10.87,38.0,3.7,1,2.0,Jam,Sandstorms,No,34,1
4.54,31.0,4.9,2,0.0,Jam,Sunny,No,17,0
11.01,28.0,4.7,0,1.0,Low,Sandstorms,No,18,0
1.49,24.0,4.7,1,0.0,Low,Fog,No,17,0
10.91,37.0,3.6,2,1.0,Jam,Stormy,No,33,1
6.08,37.0,4.1,0,2.0,High,Sandstorms,No,41,1
3.03,38.0,4.1,0,0.0,Low,Stormy,No,27,0
3.11,38.0,4.9,1,1.0,Low,Sandstorms,No,26,0
19.69,37.0,5.0,0,1.0,Low,Sunny,No,23,0
10.7,37.0,5.0,1,0.0,Low,Sunny,No,15,0
1.54,31.0,4.4,0,1.0,Low,Windy,No,27,0
12.35,29.0,4.5,0,1.0,Low,Cloudy,No,23,0
17.07,26.0,4.2,1,2.0,Jam,Fog,Yes,40,1
9.31,31.0,4.8,2,1.0,Medium,Stormy,No,27,0
6.23,29.0,4.7,0,0.0,High,Cloudy,No,27,0
13.68,23.0,4.7,0,1.0,Low,Stormy,No,20,0
1.51,31.0,4.6,2,1.0,Low,Sandstorms,No,28,0
10.88,23.0,4.8,2,1.0,Jam,Stormy,No,22,0
20.85,36.0,4.7,0,0.0,Jam,Cloudy,Yes,45,1
16.9,25.0,4.8,0,0.0,Medium,Sandstorms,No,26,0
12.42,21.0,4.7,1,1.0,Jam,Cloudy,No,41,1
12.11,20.0,4.6,1,0.0,Medium,Stormy,No,23,0
13.77,20.0,4.0,1,1.0,Jam,Fog,No,34,1
16.64,31.0,4.0,2,1.0,Medium,Fog,No,38,1
16.85,28.0,4.5,2,1.0,Medium,Sunny,No,15,0
19.98,38.0,4.8,1,1.0,Medium,Sunny,No,23,0
3.06,38.0,4.2,0,1.0,High,Fog,No,32,1
9.44,21.0,4.9,2,0.0,Jam,Sunny,No,17,0
17.3,30.0,4.3,0,1.0,Medium,Windy,No,38,1
4.66,33.0,4.9,1,1.0,Medium,Stormy,No,30,0
4.61,26.0,4.7,0,0.0,Medium,Sunny,No,21,0
1.47,31.0,4.2,0,2.0,High,Sandstorms,No,33,1
6.21,29.0,5.0,2,0.0,Medium,Sunny,No,17,0
13.68,21.0,5.0,0,0.0,Low,Stormy,No,24,0
10.87,39.0,5.0,0,1.0,Low,Fog,No,39,1
17.08,33.0,4.5,1,1.0,Medium,Fog,No,30,0
1.53,33.0,4.6,0,0.0,Low,Cloudy,No,29,0
3.06,31.0,5.0,2,0.0,Low,Sunny,No,18,0
16.39,26.0,4.3,1,2.0,Jam,Cloudy,No,36,1
9.32,32.0,4.5,0,0.0,Jam,Fog,No,28,0
10.64,28.0,4.7,2,0.0,Jam,Fog,No,30,0
6.12,27.0,4.7,0,0.0,Medium,Stormy,No,14,0
7.56,24.0,4.1,0,0.0,Low,Sandstorms,No,25,0
3.03,33.0,4.0,0,1.0,Low,Sandstorms,No,31,1
20.89,27.0,4.9,0,1.0,Medium,Cloudy,No,33,1
12.16,21.0,5.0,1,1.0,Medium,Stormy,No,17,0
12.29,29.0,5.0,0,1.0,Jam,Stormy,No,38,1
16.39,37.0,4.4,0,1.0,Medium,Stormy,No,33,1
20.18,32.0,5.0,0,1.0,Medium,Sandstorms,No,37,1
19.92,28.0,4.6,0,1.0,Low,Fog,No,22,0
17.08,26.0,5.0,0,0.0,Low,Fog,No,23,0
3.1,24.0,4.8,2,1.0,Low,Sunny,No,24,0
16.66,34.0,3.6,1,1.0,Jam,Windy,No,40,1
10.91,37.0,4.7,2,0.0,Low,Fog,No,30,0
6.13,29.0,4.8,2,0.0,Medium,Cloudy,No,15,0
3.15,39.0,4.7,0,0.0,Low,Cloudy,No,21,0
16.6,25.0,4.6,1,0.0,Jam,Sunny,No,20,0
6.15,25.0,4.8,2,1.0,Medium,Windy,No,21,0
